,country,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,suicides_no,population,rate,per100k,GPI
151,Israel,2012,7.110854626,10.32817173,0.9034155009999999,72.51999664,0.681439221,0.150700644,0.862327278,0.665101826,0.319231451,0.343569756,-0.217279762,1.074690342,430.0,7095360.0,6.060298561313309e-05,6.060298561313309,2.842
152,Israel,2013,7.320563316,10.34980011,0.908515871,72.58000183,0.739001632,0.148229972,0.848537862,0.697945952,0.408576161,0.451302052,-0.225939274,1.07678926,372.0,7226008.0,5.1480706913139315e-05,5.148070691313931,2.73
153,Israel,2014,7.400570393,10.36413765,0.8890697359999999,72.63999939,0.7069746259999999,0.091592588,0.8180399540000001,0.604293108,0.271255702,0.44364184100000004,-0.15607816,1.1001014709999999,382.0,7366252.0,5.1858122692517174e-05,5.185812269251717,2.689
154,Israel,2015,7.07941103,10.37425232,0.8641301990000001,72.69999695,0.7527839540000001,0.105966061,0.7894299029999999,0.696547687,0.256258249,0.405343235,-0.17502349600000003,1.19148016,342.0,7516180.0,4.5501837369514837e-05,4.5501837369514835,2.781
155,Italy,2011,6.057086468,10.50087643,0.913309336,72.83999634,0.567738414,-0.020065753000000002,0.9334609509999999,0.6583942770000001,0.265567929,0.25955969100000004,0.70651567,0.43591269899999996,4153.0,56610149.0,7.336140380058e-05,7.336140380058,1.775
156,Italy,2012,5.8393139839999995,10.46958542,0.86948663,72.87999725,0.570094943,0.110555314,0.9083236459999999,0.66976124,0.387652248,0.28069460399999996,0.712513387,0.410039097,4257.0,56795085.0,7.495366896624946e-05,7.495366896624946,1.69
157,Italy,2013,6.009373665,10.44056034,0.916296065,72.91999817,0.499168754,-0.104565948,0.942639291,0.778827429,0.35661619899999997,0.145972148,0.7248582840000001,0.424433529,4290.0,57503331.0,7.460437378836367e-05,7.460437378836367,1.663
158,Italy,2014,6.026585102,10.43252182,0.89789933,72.95999908,0.623531222,-0.06720639,0.919959545,0.7160642740000001,0.35601961600000004,0.309035748,0.7287139890000001,0.340944111,4147.0,58100676.0,7.137610584771853e-05,7.137610584771854,1.675
159,Italy,2015,5.847683907,10.44295979,0.9089865090000001,73.0,0.5747657420000001,-0.066691227,0.912753046,0.6917721029999999,0.329209089,0.260625869,0.705309868,0.367061794,3988.0,58117697.0,6.861937423294664e-05,6.8619374232946635,1.669
160,Jamaica,2011,5.374446392,8.999515533,0.854584217,66.22000122,0.795613527,-0.061701879,0.909116149,0.835871994,0.23715882,0.36498814799999996,0.20808394300000002,-0.011335485,50.0,2601037.0,1.9223102170403572e-05,1.9223102170403572,2.244
161,Japan,2011,6.262793541000001,10.48499584,0.916703701,73.98000336,0.814396441,-0.06277260900000001,0.733798981,0.7757174370000001,0.18105547100000002,0.231063634,1.033112645,1.356333971,28766.0,120927000.0,0.00023787905099770937,23.78790509977094,1.287
162,Japan,2012,5.968216419,10.50143337,0.9052954320000001,74.16000366,0.752831519,,0.692387402,0.776910841,0.17147471,0.169178054,1.024869084,1.3860784769999999,26338.0,120735000.0,0.00021814718184453555,21.814718184453554,1.3259999999999998
163,Japan,2013,5.959361553,10.52268124,0.923688352,74.33999634,0.821416557,-0.157917306,0.650498211,0.7938088179999999,0.174621537,0.358106881,1.064394474,1.4583613869999998,25991.0,120514000.0,0.00021566788920789287,21.566788920789286,1.293
164,Japan,2014,5.922620772999999,10.52774811,0.9000403290000001,74.51999664,0.8380517359999999,-0.150382042,0.617483139,0.7415080070000001,0.18943283,0.37951529,1.002343178,1.562861204,24357.0,120274000.0,0.00020251259623858855,20.251259623858854,1.3159999999999998
165,Japan,2015,5.879684448,10.54225731,0.9226571920000001,74.69999695,0.8316941859999999,-0.166381299,0.654443085,0.7680906059999999,0.17640863399999998,0.35286721600000004,1.02655673,1.522612214,23092.0,120376310.0,0.000191831764904573,19.1831764904573,1.3230000000000002
166,Kazakhstan,2011,5.735662937000001,9.965378761,0.904971361,60.72000122,0.877888083,-0.245874509,0.801724195,0.695143759,0.154433981,0.716494739,-0.7299700379999999,-0.554897785,3401.0,14853350.0,0.00022897191542648628,22.897191542648628,2.137
167,Kazakhstan,2012,5.759469509,9.998175621,0.8917166590000001,61.24000168,0.8398323059999999,-0.18164201100000002,0.876681805,0.739842832,0.1843815,0.726160645,-0.7925878759999999,-0.604768813,3240.0,15023549.0,0.00021566142593870463,21.566142593870463,2.151
168,Kazakhstan,2013,5.835483074,10.04205036,0.8890097140000001,61.75999832,0.781591058,-0.239924133,0.819989383,0.6738988159999999,0.164444029,0.662005246,-0.822536409,-0.630067945,3512.0,15215382.0,0.00023081904877577178,23.081904877577177,2.031
169,Kazakhstan,2014,5.970097542,10.06846523,0.79529345,62.27999878,0.7994629740000001,-0.006787338,0.805351257,0.717839718,0.169456705,0.603504002,-0.573951423,-0.430692345,3119.0,15428844.0,0.000202153836022971,20.215383602297102,2.15
170,Kazakhstan,2015,5.949995041,10.06577873,0.931349277,62.79999924,0.7401328090000001,-0.047781285,0.713844299,0.730147421,0.173994005,0.8162475229999999,-0.5993639829999999,-0.34953078600000004,2872.0,15646752.0,0.00018355247146500437,18.35524714650044,2.008
171,Kuwait,2011,6.377699375,11.25751114,0.881911993,64.90000153,0.7686035040000001,,0.560423911,0.793242276,0.17682513600000002,,-0.123735443,0.185835257,41.0,3333698.0,1.2298654527194725e-05,1.2298654527194726,1.6669999999999998
172,Kuwait,2012,6.221094608,11.25955486,0.8889166709999999,65.19999695,0.934049547,,,0.820708573,0.09549049300000001,,-0.21968586699999998,0.017574765,56.0,3496698.0,1.6015109111510346e-05,1.6015109111510346,1.7919999999999998
173,Kuwait,2013,6.480031013,11.21296215,0.861948133,65.5,0.7505248790000001,,,0.752347887,0.282628983,,-0.245775267,0.008789944000000001,41.0,3574090.0,1.1471451474361306e-05,1.1471451474361307,1.705
174,Kuwait,2014,6.180138587999999,11.16807175,,65.80000305,,,,,,,-0.254226625,-0.127895653,68.0,3715284.0,1.830277308544919e-05,1.8302773085449189,1.679
175,Kyrgyzstan,2011,4.921049118,7.979545592999999,0.891404092,61.52000046,0.7478084559999999,-0.133019522,0.932496965,0.6814293859999999,0.151315898,0.43668875100000004,-0.8905090090000001,-0.8142959479999999,471.0,4870538.0,9.670389595564186e-05,9.670389595564187,2.296
176,Kyrgyzstan,2012,5.207785606,7.962011337000001,0.8561817409999999,61.93999863,0.7027316690000001,-0.057281565,0.892036796,0.6905240420000001,0.182383269,0.513287067,-0.761174262,-0.8151615259999999,524.0,4932360.0,0.0001062371765240169,10.62371765240169,2.359
177,Kyrgyzstan,2013,5.40242672,8.045762062,0.850715518,62.36000061,0.755036652,-0.063735031,0.899560452,0.72200352,0.13491118,0.43592,-0.725017428,-0.809256732,446.0,5012200.0,8.89828817684849e-05,8.89828817684849,2.391
178,Kyrgyzstan,2014,5.252192974,8.065153122,0.898024797,62.77999878,0.736290097,0.376653016,0.896767378,0.7254606490000001,0.18502533399999999,0.36819616,-0.633556545,-0.838734567,461.0,5096430.0,9.045547569573211e-05,9.04554756957321,2.382
179,Kyrgyzstan,2015,4.9053759569999995,8.082588196,0.856584549,63.20000076,0.8131758570000001,0.221000105,0.8577250240000001,0.766794443,0.17347642800000002,0.58429265,-0.643292069,-0.8890204429999999,417.0,5195827.0,8.0256713705056e-05,8.0256713705056,2.249
180,Latvia,2011,4.966811657,9.892091751,0.836042464,64.86000061,0.56446445,-0.005147552,0.9342556000000001,0.563278019,0.221713215,0.107237339,0.5283887389999999,0.672904313,440.0,1953611.0,0.00022522395707231377,22.52239570723138,1.793
181,Latvia,2012,5.125025272,9.944048882,0.8511952159999999,65.12000275,0.563811779,-0.04060765,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,444.0,1931521.0,0.0002298706563376738,22.98706563376738,1.774
182,Latvia,2013,5.069770336,9.978767395,0.834022582,65.37999725,0.630507529,-0.075946189,0.836553633,0.6421023610000001,0.227449417,0.23379966600000002,0.682029366,0.757289529,383.0,1912464.0,0.00020026520760652226,20.026520760652225,1.7719999999999998
183,Latvia,2014,5.729115486,10.00659657,0.881255507,65.63999939,0.670653164,-0.046075948,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.8544881940000001,382.0,1894041.0,0.00020168517999346371,20.16851799934637,1.745
184,Latvia,2015,5.880597591,10.04406738,0.879372418,65.90000153,0.65639317,-0.080376849,0.808400393,0.6083796020000001,0.22813718,0.298912108,0.6451104879999999,0.8603100779999999,387.0,1875522.0,0.00020634255423290155,20.634255423290156,1.695
185,Lithuania,2011,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1018.0,2879805.0,0.0003534961568578428,35.34961568578428,1.76
186,Lithuania,2012,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,927.0,2837770.0,0.000326664951705036,32.6664951705036,1.741
187,Lithuania,2013,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1085.0,2806627.0,0.00038658503605929823,38.65850360592982,1.784
188,Lithuania,2014,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,930.0,2781577.0,0.00033434271278486987,33.43427127848699,1.797
189,Lithuania,2015,5.711378098,10.20528412,0.92852354,65.5,0.6414701939999999,-0.257858634,0.92417407,0.594609678,0.276451677,0.367034554,0.8668178320000001,1.021977663,896.0,2753926.0,0.000325353695052082,32.5353695052082,1.6740000000000002
190,Lithuania,2016,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,826.0,2717150.0,0.00030399499475553427,30.399499475553426,1.735
191,Macedonia,2011,4.898180008,9.359781265,0.784300089,66.58000183,0.607463241,-0.086839117,0.865062475,0.588336527,0.36275062,,-0.328727812,-0.028869642,128.0,1943093.0,6.587435598810762e-05,6.587435598810762,2.048
192,Macedonia,2012,4.639647484,9.354412079,0.798305035,66.66000366,0.613055706,-0.08397294599999999,0.919845164,0.64188683,0.421751916,0.369646579,-0.260572821,0.005124823,172.0,1945054.0,8.842942149678107e-05,8.842942149678107,1.935
193,Macedonia,2013,5.186190605,9.382424355,0.832253754,66.73999786,0.640952647,0.024955731000000002,0.860541105,0.577911556,0.330875665,0.430279344,-0.236811012,0.008043411,170.0,1947542.0,8.72895167344273e-05,8.72895167344273,2.044
194,Mauritius,2011,5.477073193,9.714852333,0.80027318,64.69999695,0.848193765,0.18318434100000003,0.846761405,0.738434374,0.252504826,0.665332794,0.871115565,0.787446022,118.0,1173352.0,0.00010056658189528803,10.056658189528804,
195,Mauritius,2014,5.6477799420000006,9.812241554,0.784822047,65.30000305,0.8242303129999999,0.167742044,0.879405558,0.808024526,0.222399607,0.56246227,0.8044310809999999,0.858779669,120.0,1151424.0,0.00010421877605469402,10.421877605469401,1.544
196,Mauritius,2016,5.610003471000001,9.881625175,0.836032152,65.80000305,0.8191756609999999,0.130789235,0.8906613590000001,0.7848982809999999,0.24571189300000001,0.565379262,0.91341877,0.739031553,98.0,1157229.0,8.468505369291644e-05,8.468505369291645,1.5590000000000002
197,Mexico,2011,6.909515381,9.68342495,0.824064076,66.68000031,0.831368089,-0.102275625,0.6975802179999999,0.7900987270000001,0.227555886,0.383446395,-0.273038357,-0.090883285,5558.0,107655100.0,5.1627837417827856e-05,5.1627837417827855,2.362
198,Mexico,2012,7.320185184,9.704709053,0.767279446,66.86000061,0.7877683040000001,-0.095760457,0.633281112,0.7844792009999999,0.27811053399999996,0.3614088,-0.274854422,-0.031542644,5381.0,109368765.0,4.9200518996442905e-05,4.920051899644291,2.445
199,Mexico,2013,7.4425463679999995,9.704125404,0.759138405,67.04000092,0.7387166620000001,-0.16755531699999998,0.614747047,0.789685428,0.22294873,0.395571351,-0.302915752,-0.060540289000000004,5711.0,111036708.0,5.143344127241236e-05,5.143344127241236,2.434
200,Mexico,2014,6.679831028,9.718518257000001,0.781964958,67.22000122,0.7791329029999999,-0.097106457,0.629851162,0.80164963,0.22873041,0.327582031,-0.426801324,-0.14058508,6178.0,112692589.0,5.482170615496286e-05,5.482170615496286,2.5
201,Mexico,2015,6.236287117000001,9.737350464,0.760614276,67.40000153,0.719465971,-0.154544055,0.7079719309999999,0.74482131,0.23718804100000002,0.256193161,-0.43703159700000005,-0.161394864,6234.0,114357884.0,5.451307581032192e-05,5.451307581032192,2.53
202,Moldova,2011,5.792262554,8.337878227000001,0.869413555,61.61999893,0.62802279,-0.034252147999999996,0.956644356,0.567914069,0.284829497,0.23894321899999998,0.000105379,-0.413514614,502.0,3366699.0,0.0001491074788687673,14.910747886876731,1.892
203,Moldova,2012,5.995712757000001,8.330985069,0.826219797,61.93999863,0.602418542,-0.002011025,0.955484569,0.567696512,0.313725889,0.21462217,0.006032201,-0.40228766200000005,571.0,3365119.0,0.00016968196369875776,16.968196369875777,1.927
204,Moldova,2013,5.75605917,8.421093941,0.8028829690000001,62.25999832,0.657734275,-0.021718888,0.940632403,0.581803799,0.260602951,0.1450174,-0.035258129,-0.40228518799999996,576.0,3363814.0,0.00017123420022629074,17.123420022629073,1.984
205,Moldova,2014,5.917058468,8.468586922,0.8049688340000001,62.58000183,0.623186231,-0.066144489,0.924806714,0.582632899,0.259689748,0.177369043,-0.073721215,-0.37434741899999996,581.0,3362985.0,0.00017276318508705808,17.276318508705806,1.971
206,Moldova,2015,6.0174722670000005,8.465222359,0.8399055000000001,62.90000153,0.595241427,-0.042187758,0.943118811,0.590383232,0.281455815,0.174305618,-0.149429277,-0.496406794,556.0,3362560.0,0.00016535020936429387,16.535020936429387,1.942
207,Moldova,2016,5.577784061,8.509845733999999,0.83732146,63.59999847,0.557369471,0.000704906,0.969482958,0.621101141,0.274551123,0.08406124300000001,-0.162387952,-0.542850018,546.0,3362300.0,0.00016238884097195371,16.23888409719537,1.953
208,Mongolia,2016,5.056999683,9.337942123,0.9474893809999999,61.90000153,0.7597409490000001,0.076226927,0.900452137,0.694095433,0.171171755,0.34938287700000004,0.5648515820000001,-0.219924271,450.0,2698164.0,0.00016678007711910765,16.678007711910766,1.838
209,Netherlands,2011,7.563797951000001,10.73784447,0.938396096,71.51999664,0.92543155,0.330308765,0.359395891,0.8627232309999999,0.181386188,0.603366792,1.325339317,1.8857043980000001,1650.0,15772162.0,0.00010461470025479069,10.461470025479068,1.628
210,Netherlands,2012,7.470715522999999,10.72351742,0.9388846759999999,71.63999939,0.8771186470000001,0.28282368199999997,0.433753788,0.860640585,0.226289868,0.574513912,1.396525145,1.8863096240000001,1756.0,15839503.0,0.0001108620642958305,11.086206429583049,1.606
211,Netherlands,2013,7.406550407,10.71866417,0.9247054459999999,71.76000214,0.9189958570000001,0.2992917,0.5045299529999999,0.866824448,0.23544322,0.542986929,1.355394006,1.85887289,1856.0,15899508.0,0.00011673317186921758,11.673317186921759,1.508
212,Netherlands,2014,7.32118845,10.72916317,0.9089957479999999,71.87999725,0.910179615,0.326043248,0.45694837,0.867766142,0.220656529,0.525242269,1.296198368,1.889317155,1839.0,15899508.0,0.00011566395639412238,11.566395639412239,1.475
213,Netherlands,2015,7.324437141000001,10.74708652,0.8790104390000001,72.0,0.903978765,0.255913168,0.41182211,0.834133685,0.20212863399999997,0.579621017,1.243579149,1.865079641,1873.0,16057342.0,0.00011664446083293238,11.664446083293237,1.432
214,Netherlands,2016,7.540877342000001,10.76362324,0.9259442090000001,72.09999847,0.907310009,0.233066663,0.43330425,0.838432372,0.21485073899999999,0.572273314,1.226236224,1.9043831830000002,1895.0,16155753.0,0.00011729567789257486,11.729567789257485,1.541
215,New Zealand,2011,7.190638065,10.39618587,0.9536498790000001,72.12000275,0.934768736,0.280214965,0.26933020399999996,0.863912702,0.21014964600000002,0.635153055,1.477903485,2.0125904080000003,493.0,4090460.0,0.00012052434200554461,12.052434200554462,1.279
216,New Zealand,2012,7.249629973999999,10.41539097,0.9300286170000001,72.23999786,0.901853085,0.28298702800000003,0.28929793800000003,0.866304159,0.20687817,0.61469996,1.489543796,1.965111136,549.0,4120870.0,0.00013322429486977265,13.322429486977265,1.239
217,New Zealand,2013,7.280151844,10.42768669,0.9581534859999999,72.36000061,0.944000423,0.23303757600000002,0.312235802,0.8349564079999999,0.151396915,0.543508649,1.5300021169999998,1.95185113,513.0,4129770.0,0.00012421999288095948,12.421999288095948,1.237
218,Nicaragua,2011,5.3857054710000005,8.350311279,0.800305128,65.72000122,0.778591037,-0.017802316999999998,0.760242522,0.791432261,0.309018821,0.539968431,-0.423232943,-0.6734532120000001,369.0,5177921.0,7.126412318766547e-05,7.126412318766548,2.021
219,Nicaragua,2012,5.448006153,8.401390076,0.894054413,65.94000244,0.8503049020000001,0.018677294,0.643578768,0.8032538290000001,0.254660487,0.5733956689999999,-0.442559004,-0.674270272,316.0,5251443.0,6.017393695409052e-05,6.017393695409052,2.006
220,Nicaragua,2013,5.772274971,8.437874793999999,0.868216038,66.16000366,0.8591490390000001,0.040467962999999996,0.636246741,0.838620186,0.27060955800000003,0.609894693,-0.35343205899999997,-0.630158305,351.0,5326935.0,6.589154926801247e-05,6.589154926801247,1.931
221,Nicaragua,2014,6.2752666470000005,8.473205566,0.8385674359999999,66.37999725,0.817320645,0.105079539,0.698808014,0.81328392,0.333935738,0.584542394,-0.218253791,-0.7072082759999999,311.0,5402424.0,5.7566751517466975e-05,5.756675151746697,1.882
222,Nicaragua,2015,5.924112797,8.508540154,0.8269085290000001,66.59999847,0.809259176,0.077999569,0.727998376,0.79668498,0.345594645,0.6034554839999999,-0.250673711,-0.708666265,315.0,5476483.0,5.751866663331193e-05,5.751866663331192,1.947
223,Norway,2012,7.678277016,11.05094433,0.9476574059999999,72.23999786,0.9465658659999999,0.128627837,0.36804267799999996,0.8227498529999999,0.212821111,0.663340509,1.527816534,1.917715073,515.0,4706585.0,0.000109421162052741,10.9421162052741,1.48
224,Norway,2014,7.444470882,11.05752373,0.9411619309999999,72.68000031,0.9563161729999999,0.162420183,0.404825836,0.833696604,0.194354936,0.699690521,1.402022839,1.9326351880000001,548.0,4827178.0,0.0001135238849696448,11.35238849696448,1.371
225,Norway,2015,7.603433609,11.06676769,0.946833968,72.90000153,0.9476205109999999,0.23833723399999998,0.298814356,0.842887521,0.209409878,0.586871624,1.4247587919999998,1.9314028019999998,590.0,4882909.0,0.00012082961202021172,12.082961202021172,1.393
226,Panama,2011,7.24808073,9.746473312,0.876284182,68.5,0.829012871,0.019145500000000003,0.8396844859999999,0.885293245,0.17964132100000002,0.461056739,0.253209829,0.053303592000000004,144.0,3334191.0,4.3188887499246444e-05,4.318888749924644,1.812
227,Panama,2012,6.859835625,9.822350502,0.89739114,68.69999695,0.7831825020000001,0.008150788,0.7957966329999999,0.868587494,0.206641346,0.36155623200000003,0.14499214300000002,0.028142723999999997,135.0,3395244.0,3.976150167705178e-05,3.9761501677051783,1.899
228,Panama,2013,6.86648035,9.871889114,0.8957198259999999,68.90000153,0.8113379479999999,0.028136179,0.814464629,0.86871475,0.22574551399999998,0.41827589299999995,0.141505435,0.022553972999999998,130.0,3457387.0,3.760065043340534e-05,3.7600650433405343,1.893
229,Panama,2014,6.631171227,9.90438652,0.87347424,69.09999847,0.893915117,0.011850909,0.846593857,0.807689786,0.25381565100000003,0.4400675,0.357318044,0.05853897,147.0,3520213.0,4.175883675220789e-05,4.175883675220789,1.877
230,Panama,2015,6.605550289,9.942067146,0.88261503,69.30000305,0.846669197,0.00271332,0.809942901,0.800633788,0.26382586399999997,0.375584841,0.472272336,0.04195071400000001,110.0,3583382.0,3.069725750701432e-05,3.069725750701432,1.903
231,Paraguay,2011,5.677080631,8.923278809,0.869149685,64.62000275,0.6658642889999999,0.206448629,0.7559970020000001,0.809841335,0.190262824,0.367264926,-0.387943298,-0.692106068,298.0,5610499.0,5.311470512694147e-05,5.311470512694147,1.954
232,Paraguay,2012,5.820058346000001,8.897328377000001,0.931004941,64.73999786,0.748206615,0.215980485,0.77365911,0.83717531,0.212838635,0.296063691,-0.492819548,-0.728666604,275.0,5695283.0,4.8285572464090017e-05,4.828557246409002,1.973
233,Paraguay,2013,5.9362406729999995,9.015202522000001,0.9386472109999999,64.86000061,0.9089058640000001,0.05795756,0.902550995,0.918937087,0.223824456,0.37223771200000005,-0.420400292,-0.7571361059999999,323.0,5786207.0,5.582240663011192e-05,5.582240663011192,2.06
234,Paraguay,2014,5.118641853,9.048003197,0.959249556,64.98000336,0.759396434,0.010721216,0.7623757720000001,0.9436206220000001,0.215778142,0.193541795,-0.095734909,-0.711251497,379.0,5877594.0,6.448216736304005e-05,6.448216736304005,1.976
235,Philippines,2011,4.9939565660000005,8.649484634,0.788763285,60.79999924,0.882837474,0.067929983,0.782946467,0.851471841,0.358326375,0.722774804,-0.7060421709999999,-0.32887488600000003,2449.0,84201767.0,2.9084900320441017e-05,2.9084900320441016,2.574
236,Poland,2011,5.646204947999999,10.03673458,0.9045786259999999,67.45999908,0.868148923,-0.072977275,0.907953143,0.725359917,0.22381022600000003,0.27237618,1.049845338,0.718040705,6113.0,36008237.0,0.00016976671198870415,16.976671198870413,1.545
237,Poland,2012,5.87593174,10.05268764,0.9359238740000001,67.62000275,0.811301708,-0.03269821,0.8878958229999999,0.7874891759999999,0.266746789,0.26862874600000003,1.056877136,0.769939899,6368.0,36013446.0,0.0001768228455560737,17.68228455560737,1.524
238,Poland,2013,5.746131897000001,10.06711483,0.911934912,67.77999878,0.775931358,-0.143367842,0.915677428,0.784124315,0.241980955,0.163588136,0.98574698,0.7961180809999999,6218.0,36023694.0,0.00017260861698414383,17.260861698414384,1.53
239,Poland,2014,5.750282287999999,10.10016727,0.923642278,67.94000244,0.8753570909999999,-0.070496768,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.8395088909999999,5934.0,36059630.0,0.000164560756724348,16.4560756724348,1.5319999999999998
240,Poland,2015,6.007021904,10.13855839,0.8930904270000001,68.09999847,0.793462157,-0.099409871,0.810096323,0.73438257,0.240432039,0.211427912,0.9572579859999999,0.817674637,5420.0,36086575.0,0.0001501943589825302,15.01943589825302,1.43
241,Portugal,2011,5.2199978830000004,10.19541836,0.8559606670000001,71.0,0.875092566,-0.175307617,0.961977124,0.725109041,0.279200882,0.20997645,0.9248248929999999,0.927496254,1017.0,10062815.0,0.00010106515920246968,10.106515920246968,1.453
242,Portugal,2012,4.9939622880000005,10.15835667,0.86603862,71.19999695,0.773821414,-0.09924101800000001,0.959288418,0.728934467,0.37016996700000004,0.230625153,0.90190047,0.9719284770000001,1076.0,10029396.0,0.000107284626113078,10.7284626113078,1.47
243,Portugal,2013,5.157688141,10.15247917,0.8671808240000001,71.40000153,0.78803277,-0.120431803,0.946257353,0.699667215,0.347898155,0.17921339,0.907849073,1.011040807,1052.0,9985074.0,0.00010535725624066481,10.535725624066481,1.467
244,Portugal,2014,5.12691164,10.16676331,0.86182946,71.59999847,0.8468101020000001,-0.1285045,0.94107008,0.7050722840000001,0.357692271,0.227394462,0.956860006,0.955930233,1222.0,9944433.0,0.00012288282298246667,12.288282298246667,1.425
245,Qatar,2011,6.591604232999999,11.77027607,0.857350588,67.01999664,0.9046874640000001,-0.022148103,,0.76092732,0.327789903,,0.044906914000000006,0.755115509,50.0,1854081.0,2.696753809569269e-05,2.696753809569269,1.398
246,Qatar,2012,6.611298561,11.73848248,0.8381316659999999,67.33999634,0.9243336320000001,0.12791191,,0.7658988240000001,0.322181433,,0.150912732,0.939336121,43.0,2003149.0,2.146620146579211e-05,2.146620146579211,1.395
247,Qatar,2015,6.3745293620000005,11.693157199999998,,68.30000305,,,,,,,-0.074040085,0.8239273429999999,66.0,2354147.0,2.8035632439265686e-05,2.8035632439265687,1.568
248,Romania,2011,5.02275753,9.798009872,0.7526068090000001,65.41999817,0.6504021879999999,-0.14188969099999998,0.9640426040000001,0.542729139,0.294461548,0.116410844,0.281113923,0.043243662,2536.0,20291701.0,0.0001249772012706081,12.497720127060811,1.742
249,Romania,2012,5.1668748860000004,9.814766883999999,0.7400431040000001,65.63999939,0.644536138,-0.11308287800000001,0.959486127,0.555993974,0.342614621,0.23637628600000002,0.20043557899999997,0.005359806,2495.0,19041594.0,0.0001310289464211872,13.10289464211872,1.6269999999999998
250,Romania,2013,5.081584454,9.853186607,0.777552068,65.86000061,0.654542148,-0.13090615,0.95184356,0.639820933,0.32861948,0.24162335699999998,0.24532827699999998,0.118595108,2407.0,19003345.0,0.00012666191136349942,12.666191136349942,1.584
251,Romania,2014,5.726893425,9.887231827,0.75294137,66.08000183,0.7542355059999999,-0.102007471,0.95832473,0.654498339,0.330687732,0.24337944399999997,0.23863147199999998,0.152024388,2209.0,18952235.0,0.00011655617398159108,11.655617398159109,1.6769999999999998
252,Romania,2015,5.777491092999999,9.930908203,0.786967337,66.30000305,0.7958477140000001,-0.143028185,0.9616509679999999,0.714146495,0.311574161,0.24600878399999998,0.33760577399999997,0.17016989,2228.0,18863927.0,0.00011810902364072973,11.810902364072973,1.5419999999999998
253,Romania,2016,5.96887064,9.983716965,0.809229195,66.59999847,0.8217206,-0.117233559,0.9490445259999999,0.694415331,0.257763505,0.181354657,0.4084723,0.18985888399999998,1969.0,18743783.0,0.00010504816450339828,10.504816450339828,1.649
254,Russia,2011,5.388766288999999,10.09864521,0.883416891,61.41999817,0.625847578,-0.289872557,0.935130417,0.601347685,0.16523495300000002,0.479574502,-0.940927982,-0.652670383,31038.0,134745874.0,0.00023034471541592434,23.034471541592435,2.966
255,Russia,2012,5.620735645,10.13286877,0.901295125,61.84000015,0.609104156,-0.303510815,0.937517941,0.6111641529999999,0.173604488,0.452001721,-0.898265421,-0.6548540589999999,29643.0,134668522.0,0.00022011825450939457,22.011825450939458,2.938
256,Russia,2013,5.537177562999999,10.14843559,0.8808569909999999,62.25999832,0.661185563,-0.300293535,0.933804512,0.6797453170000001,0.17992375800000002,0.388303369,-0.87913543,-0.626022995,28690.0,134713962.0,0.00021296975884355624,21.296975884355625,3.06
257,Russia,2014,6.036976814,10.13794994,0.9317554240000001,62.68000031,0.744332075,-0.27549237,0.869267285,0.687637925,0.151346922,0.640166044,-0.994013846,-0.53965503,26541.0,134713962.0,0.0001970174405530438,19.701744055304378,3.039
258,Russia,2015,5.995538712,10.10710335,0.9243632559999999,63.09999847,0.6854547259999999,-0.181272551,0.913418293,0.678731918,0.130005926,0.6492331029999999,-1.058513284,-0.609475136,25432.0,137018943.0,0.00018560937227489778,18.560937227489777,2.954
259,Serbia,2011,4.815186501,9.470233917,0.773210645,66.36000061,0.44045829799999997,-0.186329663,0.9769173859999999,0.545480609,0.410254955,,-0.002128795,-0.15687871,1256.0,6900027.0,0.00018202827322269898,18.202827322269897,2.071
260,Serbia,2012,5.154521942,9.464881897,0.8194304109999999,66.51999664,0.46057468700000004,-0.131628886,0.951667845,0.514332354,0.371236444,0.223251179,-0.009177983,-0.212817714,1243.0,6867174.0,0.00018100604411654635,18.100604411654636,1.92
261,Serbia,2013,5.101840496,9.495140076,0.828068733,66.68000031,0.532839715,-0.100974515,0.908122003,0.529108465,0.403452963,0.34011322299999996,0.1049252,-0.19372983300000002,1197.0,6832840.0,0.0001751833790927345,17.518337909273452,1.912
